"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"u5hqzI","qdac6V","GCST012879","GCST90277305","MR Egger",13,0.230341183656002,0.0596273019046225,0.00263953995881156,0.113471671922942,0.347210695389062,1.25902949694512,1.12016015645969,1.4151148521367
"u5hqzI","qdac6V","GCST012879","GCST90277305","Weighted median",13,0.181754039249822,0.0406487468303281,7.77339410502742e-06,0.102082495462378,0.261425583037265,1.19931917215619,1.10747482960772,1.29878028669138
"u5hqzI","qdac6V","GCST012879","GCST90277305","Inverse variance weighted",13,0.12892246073709,0.0394057222548737,0.00106914851831827,0.0516872451175374,0.206157676356642,1.13760191193208,1.05304634561975,1.22894696459906
"u5hqzI","qdac6V","GCST012879","GCST90277305","Simple mode",13,-0.0770753877213696,0.15567411434615,0.629465653183621,-0.382196651839824,0.228045876397085,0.925820055511186,0.682360852493348,1.25614295142333
"u5hqzI","qdac6V","GCST012879","GCST90277305","Weighted mode",13,0.187015723251323,0.0424732296494293,0.000860635526861085,0.103768193138441,0.270263253364204,1.20564624157976,1.10934327172611,1.31030934867767
