"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.0255198810390305,-0.0721148948527034,0.123154656930764,1.02584830099782,0.930423988742649,1.13105933358646,0.608436255069117,"GCST90277245","GCST012879"
