"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"NyaOUZ","IoEPey","GCST012879","GCST90277311","MR Egger",15,-0.18872438951057,0.0615005831279919,0.00897195604072305,-0.309265532441434,-0.0681832465797063,0.82801468478168,0.73398584709427,0.934089289225828
"NyaOUZ","IoEPey","GCST012879","GCST90277311","Weighted median",15,-0.164035471651277,0.039839784279826,3.8320641988625e-05,-0.242121448839736,-0.0859494944628184,0.848711916133136,0.784960839179422,0.917640575980037
"NyaOUZ","IoEPey","GCST012879","GCST90277311","Inverse variance weighted",15,-0.12749991963984,0.0316538530309263,5.62669505359185e-05,-0.189541471580456,-0.0654583676992245,0.880293486574744,0.827338405154747,0.936638040344539
"NyaOUZ","IoEPey","GCST012879","GCST90277311","Simple mode",15,-0.214366372267988,0.0979373748460236,0.046055525480879,-0.406323626966194,-0.0224091175697819,0.807052649141825,0.666094566375897,0.977840101639969
"NyaOUZ","IoEPey","GCST012879","GCST90277311","Weighted mode",15,-0.173362515337127,0.0370172901397148,0.000352154255682904,-0.245916404010968,-0.100808626663286,0.840832744821976,0.781987593219442,0.9041060381203
