"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.0259870116719935,-0.0602607243588715,0.112234747702858,1.02632761810713,0.941519024636494,1.11877545979077,0.554814651983644,"GCST90277248","GCST012879"
