"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.0160611164814623,-0.111578514193841,0.0794562812309168,0.984067175494103,0.894421163889738,1.08269822426107,0.741723947978214,"GCST90277254","GCST012879"
