"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.102550071087542,0.00860851189469911,0.196491630280385,1.10799277892433,1.00864567168685,1.21712513383946,0.0323864356645647,"GCST90277305","GCST012879"
