"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"qzc7HT","Tnn3eu","GCST012879","GCST90277336","MR Egger",11,0.281958289890499,0.109767711453823,0.0302531632463744,0.0668135754410064,0.497103004339991,1.32572342276444,1.0690961538167,1.64395184417397
"qzc7HT","Tnn3eu","GCST012879","GCST90277336","Weighted median",11,0.255786450717382,0.0566140701692854,6.24052369120996e-06,0.144822873185583,0.366750028249182,1.29147690452333,1.15583482279527,1.44303715550244
"qzc7HT","Tnn3eu","GCST012879","GCST90277336","Inverse variance weighted",11,0.196787048989134,0.052816971136856,0.000194673675514575,0.093265785560896,0.300308312417371,1.21748474849071,1.09775346351781,1.35027504997113
"qzc7HT","Tnn3eu","GCST012879","GCST90277336","Simple mode",11,0.295340388349808,0.131294848332696,0.0482251555239329,0.0380024856177236,0.552678291081893,1.34358362107007,1.03873381477047,1.73790139604406
"qzc7HT","Tnn3eu","GCST012879","GCST90277336","Weighted mode",11,0.260657653085603,0.0572229768746161,0.00104998898665035,0.148500618411355,0.37281468775985,1.29778329726662,1.16009351518921,1.45181527576208
