"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"VDGwEH","8tm8lu","GCST012879","GCST90277298","MR Egger",25,0.171876361850841,0.0485721648460881,0.00175486092359698,0.076674918752508,0.267077804949173,1.18753100000209,1.07969103202912,1.30614206669443
"VDGwEH","8tm8lu","GCST012879","GCST90277298","Weighted median",25,0.150910752511651,0.0334034965839718,6.24816142903959e-06,0.0854398992070659,0.216381605816235,1.16289286818269,1.08919609782774,1.24157608126506
"VDGwEH","8tm8lu","GCST012879","GCST90277298","Inverse variance weighted",25,0.122063937690746,0.0323042319052449,0.000157728847654182,0.0587476431564659,0.185380232225026,1.12982633795798,1.06050758062306,1.20367602954199
"VDGwEH","8tm8lu","GCST012879","GCST90277298","Simple mode",25,0.15786993924396,0.091281945286969,0.0965672567710938,-0.0210426735184989,0.33678255200642,1.17101388185211,0.979177178742441,1.40043450895321
"VDGwEH","8tm8lu","GCST012879","GCST90277298","Weighted mode",25,0.153916741314312,0.0323343562222119,7.64149178633138e-05,0.0905414031187768,0.217292079509847,1.16639377032329,1.09476683346456,1.2427070183918
