"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.00623649020645024,-0.102062533440471,0.114535513853372,1.00625597760142,0.902973083889745,1.12135246390381,0.910135011722319,"GCST90277246","GCST012879"
