"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.0488550041889,-0.199179360122014,0.101469351744214,0.952319201983429,0.819402911945755,1.10679599650531,0.524128338335129,"GCST90277258","GCST012879"
