"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.0206911299797437,-0.107618820227654,0.066236560268167,0.979521462664773,0.897969819133336,1.06847944705642,0.640834208014988,"GCST90277253","GCST012879"
