"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.157258742559375,-0.313019879120622,-0.00149760599812773,0.854482939109772,0.731235376108152,0.998503514854134,0.0478334680794543,"GCST90277266","GCST012879"
