"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.0353481806665679,-0.148480312446951,0.0777839511138148,0.965269269643364,0.862016978008425,1.08088910855388,0.540271290701414,"GCST90277255","GCST012879"
