"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.0358850297262431,-0.144631482555768,0.0728614231032818,0.964751204817373,0.86534112765984,1.07558147584364,0.517776555417994,"GCST90277257","GCST012879"
