"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.183363974575677,0.103772620370378,0.262955328780975,1.20125155354557,1.10934818305694,1.30076861073434,6.31726771163311e-06,"GCST90277330","GCST012879"
