"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.0454869163241398,-0.0439748293820577,0.134948662030337,1.04653731196941,0.956978044898645,1.14447802766484,0.318976182806245,"GCST90277240","GCST012879"
