"","RSSobs","Pvalue"
"1",0.000204165436877175,"1"
"2",0.000307212499047941,"1"
"3",0.00220181940131311,"1"
"4",9.74015392002319e-05,"1"
"5",0.000376150316886986,"1"
"6",2.61360749194171e-05,"1"
"7",0.000369134042091064,"1"
"8",0.0238214663369171,"1"
"9",0.00333143777329524,"1"
"10",6.21866432209917e-06,"1"
"11",0.00418296508474294,"<0.015"
"12",0.00319731850914144,"0.405"
"13",0.000300608543915679,"1"
"14",0.00854816081784643,"1"
"15",1.45789249432073e-05,"1"
