"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.0676207654931677,-0.0447239461471979,0.179965477133533,1.06995946597849,0.956261425050824,1.19717603246008,0.23810664882236,"GCST90277242","GCST012879"
