"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"W0ximH","eTUAa0","GCST012879","GCST90277242","MR Egger",14,0.11434855503881,0.18223788097144,0.542107813357766,-0.242837691665211,0.471534801742832,1.12114283677288,0.78439881790596,1.60245175254438
"W0ximH","eTUAa0","GCST012879","GCST90277242","Weighted median",14,0.0878892986663195,0.0762930444440877,0.249322627414403,-0.0616450684440924,0.237423665776731,1.09186724417752,0.940216540095009,1.26797820296518
"W0ximH","eTUAa0","GCST012879","GCST90277242","Inverse variance weighted",14,0.0654224087459231,0.0570556913181122,0.25152992406584,-0.0464067462375767,0.177251563729423,1.06760989690893,0.954653581457421,1.19393140518871
"W0ximH","eTUAa0","GCST012879","GCST90277242","Simple mode",14,0.116442494891737,0.129053304579428,0.383320378659124,-0.136501982083942,0.369386971867416,1.1234929020286,0.872404591078777,1.4468473845923
"W0ximH","eTUAa0","GCST012879","GCST90277242","Weighted mode",14,0.100288325805382,0.114621947370864,0.397479073156042,-0.12437069104151,0.324947342652275,1.10548961331251,0.883052440575414,1.38395776851655
