"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",0.114528350938084,-0.0569175993413714,0.285974301217539,1.12134443177987,0.944671907746899,1.33105824823639,0.190430014028094,"GCST90277238","GCST012879"
