"method","beta","lci95","uci95","or","or_lci95","or_uci95","pval","exposure","outcome"
"BWMR",-0.132112172876493,-0.305156102683377,0.0409317569303911,0.876242698902352,0.737008316435567,1.04178100878568,0.134554081690524,"GCST90277267","GCST012879"
